,symbol,interval,open,high,low,close,volume,macd,macdsignal,ema200,GT_ema200,signal_over_under,cross,trade_status,take_profit,stop_loss,win,loss
2021-02-18 21:30:00,BTCUSD,30,51660.0,52090.5,51660.0,51879.5,236155372,-100.14152505248785,-74.48890705265077,49854.780453187566,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-18 22:00:00,BTCUSD,30,51879.5,51971.0,51715.0,51930.0,135732665,-74.90166654636414,-74.57145895139345,49875.42940390212,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-18 22:30:00,BTCUSD,30,51930.0,52374.0,51930.0,52311.0,192041064,-23.880105989752337,-64.43318835906523,49899.66393719662,Bull,0,-1.0,Enter Long,52968.6,51410.7,0.0,0.0
2021-02-18 23:00:00,BTCUSD,30,52311.0,52311.5,51740.0,51786.0,194371235,-25.514152778850985,-56.649381243022376,49918.43345025934,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-18 23:30:00,BTCUSD,30,51786.0,51786.0,51436.5,51570.0,306108246,-43.73439852211595,-54.06638469884109,49934.86694826671,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 00:00:00,BTCUSD,30,51570.0,52044.0,51490.5,51989.0,203349410,-24.08662070248829,-48.07043189957053,49955.30608310983,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 00:30:00,BTCUSD,30,51989.0,52174.0,51771.0,52173.5,164367005,6.299377540271962,-37.19647001160203,49977.37766437241,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 01:00:00,BTCUSD,30,52173.5,52174.0,51880.0,52098.0,88324448,24.01149151918071,-24.954877705445483,49998.4783841299,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 01:30:00,BTCUSD,30,52098.0,52171.0,51854.0,51928.0,77659041,24.053615103577613,-15.153179143640862,50017.677604188306,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 02:00:00,BTCUSD,30,51928.0,52281.5,51876.5,52278.0,85808889,51.73273056025937,-1.7759972028608146,50040.168374295885,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 02:30:00,BTCUSD,30,52278.0,52286.0,51900.0,51913.5,120645308,43.75217736466584,7.329637710644517,50058.80848997453,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 03:00:00,BTCUSD,30,51913.5,52032.0,51876.0,52031.5,54959099,46.41411229843652,15.146532628202918,50078.43726121856,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 03:30:00,BTCUSD,30,52031.5,52102.5,51686.5,51800.5,100211168,29.54338767619629,18.02590363780159,50095.572213843254,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 04:00:00,BTCUSD,30,51800.5,52088.0,51548.5,52064.5,109744440,37.04873576216778,21.830470062674827,50115.163535098545,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 04:30:00,BTCUSD,30,52064.5,52099.0,51877.0,52096.5,74891104,45.0594929718427,26.4762746445084,50134.87832579408,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 05:00:00,BTCUSD,30,52096.5,52109.0,51920.0,52049.5,67940246,47.072941008227644,30.59560791725225,50153.92928772648,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 05:30:00,BTCUSD,30,52049.5,52223.0,52049.5,52092.0,104653761,51.50429840416473,34.777346014634745,50173.21357342075,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 06:00:00,BTCUSD,30,52092.0,52158.0,51747.0,51958.5,118000629,43.73964339068334,36.56980548984446,50190.97761746631,Bull,0,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 06:30:00,BTCUSD,30,51958.5,51977.5,51704.0,51933.0,68022324,35.123578711849404,36.28056013424545,50208.31117351142,Bull,1,1.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 07:00:00,BTCUSD,30,51933.0,51976.5,51600.0,51693.0,86275725,8.827532838549814,30.789954675106323,50223.08419666056,Bull,1,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 07:30:00,BTCUSD,30,51693.0,51771.0,51595.0,51613.5,80588776,-18.217261311052425,20.988511477874574,50236.919179778364,Bull,1,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 08:00:00,BTCUSD,30,51613.5,51922.5,51591.0,51912.0,101773118,-15.386632666886726,13.713482648922314,50253.58665062634,Bull,1,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 08:30:00,BTCUSD,30,51912.0,52019.5,51552.5,51594.5,73629594,-38.32119275858713,3.3065475674204237,50266.92907201315,Bull,1,0.0,Long,52968.6,51410.7,0.0,0.0
2021-02-19 09:00:00,BTCUSD,30,51594.5,51778.0,51350.0,51675.0,122612027,-49.431504024061724,-7.241062750876006,50280.939728013014,Bull,1,0.0,Exit Long,52968.6,51410.7,0.0,-100.0
2021-02-19 09:30:00,BTCUSD,30,51675.0,51675.5,51235.0,51399.5,107486319,-79.55004984146944,-21.702860168994693,50292.06968096811,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-19 10:00:00,BTCUSD,30,51399.5,51400.0,50684.0,51025.5,330999815,-132.07540568312106,-43.777369271819964,50299.367495087834,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-19 10:30:00,BTCUSD,30,51025.5,51339.0,50800.0,51260.0,157541785,-153.01606446866208,-65.62510831118838,50308.92602747502,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-19 11:00:00,BTCUSD,30,51260.0,51492.5,51217.5,51302.5,102327267,-164.28847731238784,-85.35778211142828,50318.81233565935,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-19 11:30:00,BTCUSD,30,51302.5,51498.5,51195.0,51238.5,70595049,-176.3533195425116,-103.55688959764494,50327.963456697566,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-19 20:00:00,BTCUSD,30,52814.0,52824.0,52614.5,52650.0,85381857,-71.19781622375012,-97.08507492286597,50351.06829792445,Bull,0,-1.0,Enter Long,53870.28,52285.86,0.0,0.0
2021-02-19 20:30:00,BTCUSD,30,52650.0,52800.0,52638.0,52647.0,84931827,11.761029011446226,-75.31585413600354,50373.913389487396,Bull,0,0.0,Long,53870.28,52285.86,0.0,0.0
2021-02-19 21:00:00,BTCUSD,30,52647.0,52745.0,52445.0,52646.0,117171252,76.54347437791876,-44.943988433219076,50396.52121645767,Bull,0,0.0,Long,53870.28,52285.86,0.0,0.0
2021-02-19 21:30:00,BTCUSD,30,52646.0,52900.0,52645.5,52893.0,107515092,146.13036491429375,-6.729117763716509,50421.36180136854,Bull,0,0.0,Long,53870.28,52285.86,0.0,0.0
2021-02-19 22:00:00,BTCUSD,30,52893.0,53059.5,52776.0,52842.0,129699903,194.91632912468776,33.59997161396435,50445.44775359373,Bull,0,0.0,Long,53870.28,52285.86,0.0,0.0
2021-02-19 22:30:00,BTCUSD,30,52842.0,53371.0,52821.0,52971.0,276110053,241.20828023967624,75.12163333910672,50470.577626692306,Bull,0,0.0,Long,53870.28,52285.86,0.0,0.0
2021-02-19 23:00:00,BTCUSD,30,52971.0,53484.0,52900.0,53474.0,220759161,314.853446723042,123.06799601589378,50500.46242642671,Bull,0,0.0,Long,53870.28,52285.86,0.0,0.0
2021-02-19 23:30:00,BTCUSD,30,53474.0,53888.0,53378.5,53887.5,343646706,401.9503327516286,178.84446336304075,50534.16429283043,Bull,0,0.0,Exit Long,53870.28,52285.86,200.0,0.0
2021-02-20 00:00:00,BTCUSD,30,53887.5,54585.0,53688.5,54500.0,465200488,514.4684020589048,245.96925110221355,50573.625344643064,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 00:30:00,BTCUSD,30,54500.0,54864.0,54050.0,54355.0,525176286,585.193745224904,313.8141499267516,50611.25096310433,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 01:00:00,BTCUSD,30,54355.0,54700.0,54055.0,54451.0,259477670,641.5945839421402,379.37023672982934,50649.457421182895,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 01:30:00,BTCUSD,30,54451.0,54712.5,54324.5,54712.0,184675761,699.2921688751085,443.35462315888515,50689.880730424855,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 02:00:00,BTCUSD,30,54712.0,54822.5,54533.5,54762.0,152728358,740.5162918980859,502.7869569067253,50730.39933012212,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 02:30:00,BTCUSD,30,54762.0,55521.0,54626.0,55444.5,342402830,818.8199063246575,565.9935467903117,50777.305804449265,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 03:00:00,BTCUSD,30,55444.5,55817.0,54530.5,54977.5,573875324,833.5840497491808,619.5116473820856,50819.098781519424,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 03:30:00,BTCUSD,30,54977.5,55149.0,54550.0,54952.0,272399931,833.6176772214021,662.3328533499489,50860.22217672819,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 04:00:00,BTCUSD,30,54952.0,55138.0,54806.5,54914.5,128960776,821.1526539905608,694.0968134780712,50900.56324959656,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 04:30:00,BTCUSD,30,54914.5,55685.5,54812.0,55293.5,293439866,832.2623633796102,721.7299234583791,50944.274063033416,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 05:00:00,BTCUSD,30,55293.5,56395.5,55214.0,56138.5,409019546,898.8894876772392,757.1618363021511,50995.95790320224,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 05:30:00,BTCUSD,30,56138.5,56261.5,55388.5,55584.5,290944071,896.6527390480114,785.0600168513231,51041.61503849376,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 06:00:00,BTCUSD,30,55584.5,55596.5,55096.0,55557.5,178486032,882.5281896769884,804.5536514164562,51086.549217215215,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 06:30:00,BTCUSD,30,55557.5,55752.5,55330.0,55434.5,120842801,851.5926801734531,813.9614571678555,51129.81240908372,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 07:00:00,BTCUSD,30,55434.5,55760.5,55362.0,55679.5,119653205,837.194857284092,818.6081371911029,51175.08293237642,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 07:30:00,BTCUSD,30,55679.5,55892.0,55571.0,55850.0,99914039,829.9749691823527,820.8815035893529,51221.59952011397,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 08:00:00,BTCUSD,30,55850.0,56300.0,55397.0,55850.0,329822464,814.8599574880282,819.6771943690879,51267.65325623224,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-20 08:30:00,BTCUSD,30,55850.0,56610.5,55681.0,56334.0,297563365,832.3412451065742,822.2100045165852,51318.06466661799,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-02-20 09:00:00,BTCUSD,30,56334.0,56725.5,56039.5,56312.0,238515209,834.7970545500866,824.7274145232855,51367.75556545761,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 09:30:00,BTCUSD,30,56312.0,56580.0,56176.0,56314.5,136165927,827.4071952303275,825.2633706646939,51416.97690311475,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 10:00:00,BTCUSD,30,56314.5,56520.0,56100.0,56473.5,104517695,824.8720382677784,825.1851041853108,51467.29056577032,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-20 10:30:00,BTCUSD,30,56473.5,56497.0,56214.0,56318.5,104829144,801.1208806672876,820.3722594817061,51515.56130640942,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 11:00:00,BTCUSD,30,56318.5,56373.0,56049.0,56072.5,109610436,753.758909548189,807.0495894950027,51560.903979977484,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 11:30:00,BTCUSD,30,56072.5,56112.0,55621.5,55834.0,194711332,689.036465969999,783.446964790002,51603.42234833592,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 12:00:00,BTCUSD,30,55834.0,56111.0,55670.0,56057.0,97869156,648.2649051498229,756.4105528619662,51647.73655382511,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 12:30:00,BTCUSD,30,56057.0,56228.0,55941.0,55957.0,77889127,600.9565323687784,725.3197487633286,51690.61479707063,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 13:00:00,BTCUSD,30,55957.0,56058.0,55776.0,55819.0,56795016,546.0345134392555,689.4627016985139,51731.69325680127,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 13:30:00,BTCUSD,30,55819.0,55886.0,55699.0,55816.0,50914473,496.542509851286,650.8786633290683,51772.3331248928,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 14:00:00,BTCUSD,30,55816.0,56031.0,55711.5,55848.5,56696814,454.7007120561393,611.6430730744826,51812.891999271975,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 14:30:00,BTCUSD,30,55848.5,56076.0,55796.0,56076.0,41582037,434.885050398334,576.2914685392528,51855.31098435385,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 15:00:00,BTCUSD,30,56076.0,56080.0,55603.0,55841.0,90856871,395.6575656191635,540.164687955235,51894.969581524456,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 15:30:00,BTCUSD,30,55841.0,55841.5,55315.0,55333.5,109357731,319.9305326369722,496.1178568915824,51929.183814544114,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 16:00:00,BTCUSD,30,55333.5,55737.0,55333.0,55619.5,78957187,279.76911895990634,452.8481093052472,51965.9033785785,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 16:30:00,BTCUSD,30,55619.5,55620.0,55311.5,55333.5,57563149,222.30055703103426,406.7385988504046,51999.41180267224,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 17:00:00,BTCUSD,30,55333.5,55577.0,55103.5,55482.5,111737027,186.62803065335902,362.71648521099553,52034.069396675506,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 17:30:00,BTCUSD,30,55482.5,55597.5,55325.0,55351.5,41172883,146.10251248677378,319.3936906661512,52067.07865641008,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 18:00:00,BTCUSD,30,55351.5,55622.5,55304.5,55622.0,52335357,134.2651120715018,282.36797494722134,52102.45100808759,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 18:30:00,BTCUSD,30,55622.0,55989.0,55620.0,55963.0,108539634,150.66298796185583,256.0269775501482,52140.86443089269,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 19:00:00,BTCUSD,30,55963.0,56020.5,55870.0,55949.5,52379285,160.71644641769672,236.96487132365792,52178.76130222709,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 19:30:00,BTCUSD,30,55949.5,56442.0,55853.0,56441.5,111026102,206.00942445098917,230.77378194912416,52221.17661265269,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-20 20:00:00,BTCUSD,30,56441.5,57355.0,56367.0,57258.0,429129704,304.2815932867452,245.47534421664835,52271.29425829794,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-02-20 20:30:00,BTCUSD,30,57258.0,57699.0,57150.0,57377.5,244100003,387.3406247872772,273.8484003307741,52322.102275628306,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 21:00:00,BTCUSD,30,57377.5,57491.0,57010.0,57438.0,207574343,452.8274372188971,309.6442077083987,52373.006730597175,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 21:30:00,BTCUSD,30,57438.0,57620.0,57250.0,57421.5,134942536,497.6581029448789,347.24698675569476,52423.24049447183,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 22:00:00,BTCUSD,30,57421.5,57520.0,57166.5,57201.5,118792695,509.56066893594107,379.70972319174405,52470.7853651736,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 22:30:00,BTCUSD,30,57201.5,57388.5,56146.0,56355.5,386313621,445.5919024738323,392.8861590481617,52509.43924213705,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-20 23:00:00,BTCUSD,30,56355.5,56844.5,55855.5,56193.0,382498588,377.432989690431,389.79552517661557,52546.09158798643,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-20 23:30:00,BTCUSD,30,56193.0,56390.0,55907.0,56240.0,167615445,323.4801891941388,376.5324579801202,52582.846895568655,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 00:00:00,BTCUSD,30,56240.0,56715.0,56240.0,56482.0,157336117,296.827935936999,360.591553571496,52621.64443889633,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 00:30:00,BTCUSD,30,56482.0,57020.5,56413.5,56827.5,149784762,300.1251399556277,348.4982708483223,52663.493747962035,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 01:00:00,BTCUSD,30,56827.5,57517.5,56827.5,57288.0,271611093,336.02323267728207,346.00326321411427,52709.5087355445,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 01:30:00,BTCUSD,30,57288.0,57466.0,56932.0,57168.0,154660619,350.74654483610357,346.95191953851213,52753.87183270326,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-02-21 02:00:00,BTCUSD,30,57168.0,57272.0,56969.0,57128.0,86638539,355.0939085521459,348.58031734123887,52797.39549605945,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 02:30:00,BTCUSD,30,57128.0,57268.0,56925.0,57234.5,78837634,362.9490350128399,351.4540608755591,52841.545789630996,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 03:00:00,BTCUSD,30,57234.5,57339.0,56837.0,57074.5,113318250,352.2036322682252,351.6039751540923,52883.66473699785,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 03:30:00,BTCUSD,30,57074.5,57165.0,57000.0,57075.0,68979002,339.8110388669593,349.2453878966657,52925.36956548544,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-21 04:00:00,BTCUSD,30,57075.0,57075.0,56666.0,56970.0,166020001,317.8531831951259,342.96694695635773,52965.61464443583,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 04:30:00,BTCUSD,30,56970.0,57141.0,56794.0,56846.5,86084859,287.1756246693767,331.8086824989615,53004.23041911806,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 05:00:00,BTCUSD,30,56846.5,56854.0,56345.0,56650.0,159407766,244.1926301016938,314.28547201950795,53040.50673335569,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 05:30:00,BTCUSD,30,56650.0,56982.0,56566.0,56584.0,155656613,202.468715496223,291.92212071485096,53075.76537282478,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 06:00:00,BTCUSD,30,56584.0,56584.0,55931.0,56068.0,277491309,126.30930985950545,258.79955854378187,53105.53885170215,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 06:30:00,BTCUSD,30,56068.0,56068.0,54040.0,55500.5,1144831801,19.930182253992825,211.02568328582407,53129.36931088919,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 07:00:00,BTCUSD,30,55500.5,55988.0,55449.5,55747.0,251006060,-43.97859501248604,160.02482762616205,53155.415387397756,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 07:30:00,BTCUSD,30,55747.0,56304.0,55510.0,55968.0,206383555,-75.91876415274601,112.83610927038043,53183.401303941064,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 08:00:00,BTCUSD,30,55968.0,56084.0,55620.5,55900.5,187814292,-105.46255747741816,69.1763759208207,53210.43711186205,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 08:30:00,BTCUSD,30,55900.5,56175.0,55845.5,55948.5,81893911,-123.57849176339369,30.62540238397782,53237.68151870919,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 09:00:00,BTCUSD,30,55948.5,56241.0,55866.0,56025.0,90179356,-130.26102156849083,-1.551882406515908,53265.41603096084,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 09:30:00,BTCUSD,30,56025.0,56473.0,55927.0,56461.5,74082492,-99.19165293637343,-21.07983651248741,53297.217861498546,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 10:00:00,BTCUSD,30,56461.5,56782.5,56406.5,56561.5,122477034,-65.74195782077004,-30.01226077414394,53329.69828078712,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 10:30:00,BTCUSD,30,56561.5,56650.0,56418.0,56459.5,67282146,-46.922487769275904,-33.394306173170335,53360.840586450926,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-21 11:00:00,BTCUSD,30,56459.5,56992.5,56450.0,56713.0,110422822,-11.420937298506033,-28.999632398237473,53394.19540648624,Bull,0,-1.0,Enter Long,57588.69,55894.905,0.0,0.0
2021-02-21 11:30:00,BTCUSD,30,56713.0,56772.0,56559.0,56592.5,59198791,6.911285290254455,-21.817448860539088,53426.01933278986,Bull,0,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 12:00:00,BTCUSD,30,56592.5,56733.5,56222.0,56516.5,107409242,15.132698597226408,-14.427419368985987,53456.77038420489,Bull,0,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 12:30:00,BTCUSD,30,56516.5,56788.0,56516.5,56779.0,74756451,42.34169536369154,-3.07359642245048,53489.82739530732,Bull,0,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 13:00:00,BTCUSD,30,56779.0,57025.0,56629.5,56935.0,95509870,75.62120342444541,12.665363546928699,53524.10771973213,Bull,0,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 13:30:00,BTCUSD,30,56935.0,56936.0,56615.0,56615.0,71692529,75.30604645296262,25.193500128135483,53554.86286679947,Bull,0,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 14:00:00,BTCUSD,30,56615.0,56662.5,56440.0,56603.5,74084114,73.28356111686298,34.81151232588098,53585.197564642265,Bull,0,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 14:30:00,BTCUSD,30,56603.5,56604.0,56331.5,56584.5,56601872,69.34818302029453,41.71884646476369,53615.04136996921,Bull,0,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 15:00:00,BTCUSD,30,56584.5,56666.0,56001.5,56061.0,122319024,23.71393313814042,38.117863799439036,53639.379266785436,Bull,1,1.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 15:30:00,BTCUSD,30,56061.0,56360.0,56060.0,56126.0,109310167,-7.124455608711287,29.069399917808973,53664.12176164329,Bull,1,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 16:00:00,BTCUSD,30,56126.0,56346.5,55930.5,56197.5,161983610,-25.500692312270985,18.15538147179298,53689.32950530853,Bull,1,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 16:30:00,BTCUSD,30,56197.5,56759.5,56197.0,56634.5,121223212,-4.747023720337893,13.574900433366803,53718.634684360186,Bull,1,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 17:00:00,BTCUSD,30,56634.5,56726.0,56507.5,56574.0,73958269,6.740859349927632,12.208092216678969,53747.04627954068,Bull,1,0.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 17:30:00,BTCUSD,30,56574.0,56975.0,56517.5,56931.5,92092081,44.18303714743524,18.603081202830225,53778.732386211916,Bull,0,-1.0,Long,57588.69,55894.905,0.0,0.0
2021-02-21 18:00:00,BTCUSD,30,56931.5,58000.0,56805.5,57617.0,377926626,127.69832702129497,40.42213036652318,53816.924103762045,Bull,0,0.0,Exit Long,57588.69,55894.905,200.0,0.0
2021-02-21 18:30:00,BTCUSD,30,57617.0,57975.0,57448.5,57688.0,212363236,197.33910026125523,71.80552434546959,53855.44227188382,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 19:00:00,BTCUSD,30,57688.0,57688.5,57362.0,57517.0,140842711,236.01105536081013,104.6466305485377,53891.87568211383,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 19:30:00,BTCUSD,30,57517.0,57590.0,57379.5,57463.5,85513597,259.35220473668596,135.58774538616734,53927.414232540556,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 20:00:00,BTCUSD,30,57463.5,57527.5,57170.0,57492.0,138968589,276.9573536239186,163.8616670337176,53962.882747639655,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 20:30:00,BTCUSD,30,57492.0,57575.0,56767.5,57046.5,220905130,252.05589074498857,181.5005117759718,53993.56550636961,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 21:00:00,BTCUSD,30,57046.5,57328.0,57046.0,57280.0,98194914,248.30054642964387,194.86051870670622,54026.26634710225,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 21:30:00,BTCUSD,30,57280.0,57368.5,57185.5,57298.5,63061914,244.00447271898884,204.68930950916274,54058.825885937054,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 22:00:00,BTCUSD,30,57298.5,57534.0,56929.5,57344.0,198223128,241.48755488051393,212.04895858343298,54091.51418557947,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 22:30:00,BTCUSD,30,57344.0,57606.5,57209.0,57547.5,108926783,252.99723401127267,220.23861366900093,54125.90210413092,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 23:00:00,BTCUSD,30,57547.5,57700.0,57383.5,57420.0,150390072,248.96068935290532,225.9830288057818,54158.67919762215,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-21 23:30:00,BTCUSD,30,57420.0,57525.0,57309.5,57451.5,82861431,245.47381602395035,229.88118624941552,54191.44358371546,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-22 00:00:00,BTCUSD,30,57451.5,57639.5,57185.5,57623.0,164188729,253.6254244867523,234.63003389688288,54225.58842367849,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-22 00:30:00,BTCUSD,30,57623.0,57937.5,57514.5,57872.5,173278449,277.0248279890948,243.10899271532526,54261.876101054826,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-22 01:00:00,BTCUSD,30,57872.5,57897.5,57661.0,57716.5,102306440,279.7562714397718,250.43844846021457,54296.25046820851,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-22 01:30:00,BTCUSD,30,57716.5,57769.0,57505.0,57603.0,124748981,269.65405452574487,254.28156967332063,54329.15344862435,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-22 02:00:00,BTCUSD,30,57603.0,57660.5,57460.0,57607.0,75892451,258.9853198549172,255.22231970963995,54361.768837195246,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-22 02:30:00,BTCUSD,30,57607.0,58480.0,57606.5,58375.0,281971934,308.94018220848375,265.9658922094087,54401.70148558136,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-22 03:00:00,BTCUSD,30,58375.0,58500.0,58135.0,58351.0,200169824,342.6433913777146,281.3013920430699,54440.997988212395,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-22 03:30:00,BTCUSD,30,58351.0,58383.5,58022.0,58194.5,109568412,352.6599411099887,295.57310185645366,54478.34626693665,Bull,0,0.0,,0.0,0.0,0.0,0.0
